Bathrooms,Bedrooms,Built Year,Garage Space,Kitchens,Price,Square Feet,Property Type_Condominium,Property Type_Duplex,Property Type_Manufactured Home,Property Type_Multi Family,Property Type_Retail,Property Type_Single Family Residence,Property Type_Townhouse,Property Type_Unimproved Land,Property Type_Warehouse,City_Regina,City_Saskatoon
3,4,1956,2,3,425000,1280,0,0,0,0,0,1,0,0,0,0,1
3,4,2024,2,1,574900,1738,0,0,0,0,1,0,0,0,0,0,1
1,3,1975,2,1,189900,924,0,0,0,0,0,1,0,0,0,1,0
3,4,2003,2,1,689900,1651,0,0,0,0,0,1,0,0,0,0,1
3,5,2001,2,1,449900,1180,0,0,0,0,0,1,0,0,0,0,1
2,4,2023,2,2,349900,827,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,569900,1661,0,0,0,0,1,0,0,0,0,1,0
2,2,2003,1,1,329900,1243,1,0,0,0,0,0,0,0,0,1,0
1,2,1952,1,1,149900,641,0,0,0,0,0,1,0,0,0,1,0
3,3,2020,2,1,424900,1255,0,0,0,0,1,0,0,0,0,1,0
1,1,1971,1,1,149900,650,1,0,0,0,0,0,0,0,0,1,0
2,4,1957,1,1,179910,797,0,0,0,0,0,1,0,0,0,1,0
4,3,1987,2,1,529000,1631,0,0,0,0,1,0,0,0,0,0,1
2,3,2017,1,1,449900,963,0,0,0,0,0,0,1,0,0,1,0
2,3,1986,2,1,319900,816,0,0,0,0,0,1,0,0,0,0,1
1,2,1953,1,1,69900,527,0,0,0,0,0,1,0,0,0,1,0
2,4,2010,1,2,329900,1020,0,0,0,0,0,1,0,0,0,1,0
1,3,1927,1,1,424900,966,0,0,0,0,1,0,0,0,0,0,1
4,4,2015,2,1,579900,1485,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,0,1,475000,1200,0,0,0,0,0,1,0,0,0,0,1
2,4,1976,2,1,309900,864,0,0,0,0,0,1,0,0,0,0,1
1,3,1917,0,1,198800,1020,0,0,0,0,1,0,0,0,0,0,1
4,4,1986,2,2,439900,1585,0,0,0,0,1,0,0,0,0,1,0
3,3,2021,2,1,614900,1941,0,0,0,0,1,0,0,0,0,0,1
2,4,1971,1,1,264500,954,0,0,0,0,0,1,0,0,0,1,0
4,5,2023,3,1,1139000,2289,0,0,0,0,0,1,0,0,0,1,0
2,3,1985,2,1,419000,1035,0,0,0,0,0,1,0,0,0,0,1
3,3,2011,2,1,899900,1703,0,0,0,0,0,1,0,0,0,0,1
2,5,2014,1,2,429900,1033,0,0,0,0,0,1,0,0,0,1,0
2,2,1928,1,1,149900,752,0,0,0,0,0,1,0,0,0,1,0
3,3,2006,2,1,569000,1795,0,0,0,0,1,0,0,0,0,0,1
2,4,1962,2,1,369900,1210,0,0,0,0,0,1,0,0,0,1,0
1,1,2014,1,1,180000,614,1,0,0,0,0,0,0,0,0,1,0
2,2,2012,1,1,310000,1087,1,0,0,0,0,0,0,0,0,1,0
4,3,1986,2,1,559900,1823,0,0,0,0,1,0,0,0,0,0,1
1,1,1920,1,1,275000,963,1,0,0,0,0,0,0,0,0,1,0
3,5,1912,1,2,373000,1950,0,0,0,0,1,0,0,0,0,0,1
3,3,2015,2,1,369900,1160,0,0,0,0,1,0,0,0,0,1,0
2,2,1923,2,1,299900,840,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,2,1,589900,1866,0,0,0,0,1,0,0,0,0,1,0
3,3,2020,3,1,519900,1365,0,0,0,0,1,0,0,0,0,1,0
1,3,1964,2,1,314900,768,0,0,0,0,0,1,0,0,0,0,1
3,5,1984,2,1,379900,1260,0,0,0,0,0,1,0,0,0,1,0
1,2,1929,2,1,159900,700,0,0,0,0,0,1,0,0,0,1,0
2,2,2007,1,1,689900,1368,1,0,0,0,0,0,0,0,0,0,1
3,2,2016,2,1,399900,1074,0,0,0,0,1,0,0,0,0,0,1
1,2,1928,1,1,97500,611,0,0,0,0,0,1,0,0,0,1,0
3,5,2013,2,2,1050000,2433,0,0,0,0,0,1,0,0,0,1,0
4,4,2022,2,1,749900,2074,0,0,0,0,1,0,0,0,0,0,1
2,5,1950,1,1,390000,1410,0,0,0,0,0,1,0,0,0,0,1
2,3,1974,1,1,319900,1282,0,0,0,0,0,1,0,0,0,1,0
4,3,2013,3,1,649900,1953,0,0,0,0,1,0,0,0,0,1,0
3,2,2010,1,1,349000,1222,0,0,0,0,1,0,0,0,0,1,0
3,4,1974,2,2,399900,1916,0,0,0,0,1,0,0,0,0,1,0
4,5,1912,0,3,599900,1497,0,0,0,0,1,0,0,0,0,0,1
3,4,1929,2,3,199900,1240,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,2,1,443900,1485,0,0,0,0,1,0,0,0,0,1,0
2,2,2014,1,1,334900,900,1,0,0,0,0,0,0,0,0,0,1
3,4,1983,2,1,399900,1731,0,0,0,0,1,0,0,0,0,1,0
3,5,2017,2,2,669000,1483,0,0,0,0,0,1,0,0,0,0,1
1,3,2013,2,1,259900,1098,0,0,0,0,0,0,1,0,0,0,1
3,3,1975,2,1,487900,1381,0,0,0,0,0,1,0,0,0,1,0
2,2,2019,1,1,554900,953,1,0,0,0,0,0,0,0,0,0,1
1,2,1908,1,1,249000,1085,0,0,0,0,0,0,0,0,1,1,0
2,4,1962,2,1,289900,960,0,0,0,0,0,1,0,0,0,1,0
4,4,2011,2,1,659900,1899,0,0,0,0,1,0,0,0,0,0,1
2,5,1958,2,1,349900,1120,0,0,0,0,0,1,0,0,0,1,0
3,4,1987,2,1,499900,1162,0,0,0,0,0,1,0,0,0,0,1
4,4,2020,2,1,620000,1984,0,0,0,0,1,0,0,0,0,0,1
3,3,2023,2,1,829900,1915,0,0,0,0,1,0,0,0,0,0,1
1,3,1977,1,1,159900,960,0,0,0,0,0,0,1,0,0,1,0
1,3,1928,1,1,149900,720,0,0,0,0,0,1,0,0,0,1,0
1,3,1969,1,1,166900,1008,0,0,0,0,1,0,0,0,0,1,0
3,3,2025,2,1,624900,1628,0,0,0,0,1,0,0,0,0,0,1
2,2,2012,2,1,209900,958,0,0,0,0,0,0,1,0,0,1,0
4,5,2024,2,2,664900,1810,0,0,0,0,1,0,0,0,0,0,1
1,2,1979,1,1,164900,990,0,0,0,0,0,0,1,0,0,1,0
3,4,1969,2,2,629900,2255,0,0,0,0,1,0,0,0,0,1,0
4,5,2015,1,2,519900,1458,0,0,0,0,1,0,0,0,0,1,0
4,4,2017,2,1,1399900,1923,0,0,0,0,0,1,0,0,0,0,1
2,3,1961,1,1,309900,923,0,0,0,0,0,1,0,0,0,0,1
1,2,1983,1,1,164900,877,1,0,0,0,0,0,0,0,0,0,1
4,4,1992,2,1,859900,2310,0,0,0,0,1,0,0,0,0,1,0
2,4,1979,1,1,319500,1059,0,0,0,0,0,1,0,0,0,1,0
2,2,1984,1,1,179900,974,0,0,0,0,0,0,1,0,0,1,0
1,3,1931,1,1,399900,978,0,0,0,0,0,1,0,0,0,0,1
2,3,1983,1,1,209900,1313,0,0,0,0,0,0,1,0,0,0,1
2,1,2025,2,1,679900,1110,0,0,0,0,0,0,1,0,0,0,1
1,2,2006,2,1,219900,861,1,0,0,0,0,0,0,0,0,0,1
4,5,1979,3,1,659900,2849,0,0,0,0,1,0,0,0,0,0,1
4,4,1983,2,1,464900,1616,0,0,0,0,1,0,0,0,0,1,0
4,5,2013,3,1,719999,2179,0,0,0,0,1,0,0,0,0,0,1
1,2,1920,2,1,179900,1088,0,0,0,0,0,1,0,0,0,0,1
2,3,1949,1,1,259900,842,0,0,0,0,0,1,0,0,0,1,0
3,3,2022,2,1,674900,1663,0,0,0,0,1,0,0,0,0,0,1
1,2,1984,1,1,199000,969,1,0,0,0,0,0,0,0,0,0,1
2,2,2011,1,1,279900,1001,1,0,0,0,0,0,0,0,0,0,1
2,2,2014,1,1,259900,1023,0,0,0,0,1,0,0,0,0,1,0
4,3,2002,2,1,385800,1365,0,0,0,0,1,0,0,0,0,0,1
1,2,2017,2,1,240000,911,1,0,0,0,0,0,0,0,0,0,1
2,4,2013,1,1,214900,960,0,0,0,0,0,0,1,0,0,0,1
4,4,2003,2,2,524900,1841,0,0,0,0,1,0,0,0,0,0,1
3,5,1974,1,1,274900,1124,0,0,0,0,0,1,0,0,0,1,0
1,2,1912,0,1,219900,1018,0,0,0,0,1,0,0,0,0,0,1
2,3,1973,1,1,155000,1034,0,0,0,0,0,0,1,0,0,1,0
2,4,1946,1,2,450000,816,0,0,0,0,0,1,0,0,0,0,1
3,3,1957,2,1,389999,1288,0,0,0,0,0,1,0,0,0,1,0
4,4,2006,2,1,639900,1890,0,0,0,0,1,0,0,0,0,0,1
2,2,2012,1,1,259900,1119,0,0,0,0,0,0,1,0,0,1,0
4,5,2013,2,1,1059000,2430,0,0,0,0,1,0,0,0,0,1,0
2,3,2003,2,1,279900,1116,0,0,0,0,1,0,0,0,0,0,1
2,4,1955,1,1,199900,759,0,0,0,0,0,1,0,0,0,0,1
2,5,1969,1,2,210000,977,0,0,0,0,0,0,1,0,0,1,0
4,4,2012,2,1,869897,1805,0,0,0,0,0,1,0,0,0,0,1
1,3,1967,1,1,274900,925,0,0,0,0,0,1,0,0,0,0,1
2,2,2012,1,1,339900,1055,1,0,0,0,0,0,0,0,0,1,0
4,5,1996,2,1,589000,1638,0,0,0,0,0,1,0,0,0,0,1
4,4,2018,2,1,749900,2176,0,0,0,0,1,0,0,0,0,1,0
2,2,2012,1,1,259900,1119,0,0,0,0,0,0,1,0,0,1,0
2,3,1970,1,1,284900,1368,0,0,0,0,1,0,0,0,0,1,0
1,1,1976,1,1,94500,796,1,0,0,0,0,0,0,0,0,1,0
1,2,1949,2,1,84900,800,0,0,0,0,0,1,0,0,0,1,0
1,3,1944,1,1,159900,1098,0,0,0,0,0,1,0,0,0,1,0
3,2,1913,2,1,415000,2058,0,0,0,0,0,0,0,0,1,1,0
2,3,1974,2,1,285400,846,0,0,0,0,0,1,0,0,0,1,0
3,3,2014,2,1,495900,1554,0,0,0,0,1,0,0,0,0,0,1
2,3,2006,1,1,650000,1787,1,0,0,0,0,0,0,0,0,0,1
1,3,1963,1,1,274900,1340,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,1,1,384900,1340,0,0,0,0,1,0,0,0,0,1,0
3,2,2013,1,1,265000,998,0,0,0,0,1,0,0,0,0,0,1
2,3,1962,1,1,324900,992,0,0,0,0,0,1,0,0,0,1,0
1,1,1914,2,1,92500,496,0,0,0,0,0,1,0,0,0,1,0
4,5,2004,2,2,779900,2036,0,0,0,0,1,0,0,0,0,0,1
3,4,2013,2,1,769000,1534,0,0,0,0,0,1,0,0,0,1,0
2,3,1982,2,2,279900,1080,0,0,0,0,0,1,0,0,0,0,1
3,5,1999,2,1,439900,1145,0,0,0,0,0,1,0,0,0,0,1
2,2,1933,2,1,215000,830,0,0,0,0,0,1,0,0,0,1,0
3,3,2013,2,1,599900,1998,0,0,0,0,1,0,0,0,0,0,1
4,4,2012,2,1,439900,1424,0,0,0,0,1,0,0,0,0,1,0
2,2,1999,2,1,279900,1065,1,0,0,0,0,0,0,0,0,1,0
1,1,1964,1,1,159900,812,1,0,0,0,0,0,0,0,0,0,1
1,2,2001,2,1,209900,745,0,0,0,0,0,0,1,0,0,1,0
2,2,2012,1,1,339900,1055,1,0,0,0,0,0,0,0,0,1,0
3,3,1986,2,1,464900,1372,0,0,0,0,0,1,0,0,0,1,0
2,4,2010,1,2,329900,1020,0,0,0,0,0,1,0,0,0,1,0
4,5,2010,2,1,532900,1573,0,0,0,0,1,0,0,0,0,0,1
4,4,2011,2,1,459000,1566,0,0,0,0,1,0,0,0,0,1,0
3,4,1988,2,1,759900,2100,0,0,0,0,0,1,0,0,0,1,0
2,2,1929,2,1,99900,1035,0,0,0,0,0,1,0,0,0,1,0
2,2,2020,1,1,499900,1066,1,0,0,0,0,0,0,0,0,1,0
1,1,2017,1,1,174900,425,0,0,0,0,0,0,1,0,0,1,0
1,2,2017,1,1,234900,760,0,0,0,0,0,0,1,0,0,0,1
2,3,1998,1,1,279900,1120,0,0,0,0,1,0,0,0,0,0,1
2,2,2010,2,1,549900,1356,0,0,0,0,0,0,1,0,0,1,0
2,2,1925,1,1,159000,894,0,0,0,0,0,1,0,0,0,1,0
1,2,2006,1,1,209900,872,1,0,0,0,0,0,0,0,0,0,1
3,3,2024,2,1,443900,1485,0,0,0,0,1,0,0,0,0,1,0
4,4,2015,2,2,499900,1434,0,0,0,0,1,0,0,0,0,1,0
2,4,1945,1,1,170000,1088,0,0,0,0,0,1,0,0,0,1,0
2,2,1984,1,1,414900,1320,0,0,0,0,0,0,1,0,0,0,1
2,3,2000,1,1,285000,865,0,0,0,0,0,1,0,0,0,1,0
1,2,1985,1,1,239900,943,1,0,0,0,0,0,0,0,0,0,1
2,3,1961,1,1,329000,1120,0,0,0,0,0,1,0,0,0,1,0
2,2,2012,2,1,412500,1453,1,0,0,0,0,0,0,0,0,1,0
1,3,1977,2,1,149900,998,0,0,0,0,0,0,1,0,0,1,0
2,5,1975,2,1,295000,919,0,0,0,0,0,1,0,0,0,0,1
2,5,1988,2,2,149900,936,0,0,0,0,0,1,0,0,0,1,0
2,4,1921,0,2,249900,1230,0,0,0,0,0,1,0,0,0,0,1
4,3,2016,1,1,398900,1483,0,0,0,0,1,0,0,0,0,0,1
1,4,1969,1,1,280000,913,0,0,0,0,0,1,0,0,0,0,1
2,3,1924,1,1,470000,1568,0,0,0,0,1,0,0,0,0,1,0
2,2,2013,1,1,239900,1008,0,0,0,0,0,0,1,0,0,0,1
1,2,1916,1,1,59900,640,0,0,0,0,0,1,0,0,0,1,0
1,3,1930,1,1,129900,750,0,0,0,0,0,1,0,0,0,0,1
3,3,2008,2,1,459900,1224,0,0,0,0,1,0,0,0,0,0,1
1,1,1969,1,1,147900,640,1,0,0,0,0,0,0,0,0,0,1
2,3,1987,2,1,249900,1080,0,0,0,0,1,0,0,0,0,0,1
2,5,1959,2,1,449900,1192,0,0,0,0,0,1,0,0,0,1,0
1,2,1956,1,1,119900,732,0,0,0,0,0,1,0,0,0,1,0
2,3,2015,1,1,334900,1245,0,0,0,0,1,0,0,0,0,0,1
4,4,2016,1,2,569900,1530,0,0,0,0,1,0,0,0,0,0,1
2,2,2004,1,1,192900,1044,0,0,0,0,1,0,0,0,0,1,0
4,5,2017,3,1,829900,2310,0,0,0,0,1,0,0,0,0,0,1
3,5,2014,2,1,1150000,1857,0,0,0,0,0,1,0,0,0,1,0
1,1,2012,1,1,209900,527,1,0,0,0,0,0,0,0,0,1,0
1,3,1963,2,1,339900,1023,0,0,0,0,0,1,0,0,0,1,0
3,4,2022,2,1,849000,1592,0,0,0,0,0,1,0,0,0,1,0
4,4,1983,2,1,689900,2000,0,0,0,0,1,0,0,0,0,0,1
4,4,2006,2,1,465000,1350,0,0,0,0,1,0,0,0,0,0,1
2,4,1976,2,1,309900,864,0,0,0,0,0,1,0,0,0,0,1
3,5,1950,2,3,699500,2936,0,0,0,0,1,0,0,0,0,1,0
2,2,1972,1,1,239900,969,1,0,0,0,0,0,0,0,0,1,0
2,2,1970,2,1,250000,970,0,0,0,0,0,1,0,0,0,1,0
2,2,2013,2,2,484900,1425,1,0,0,0,0,0,0,0,0,1,0
1,4,1965,1,1,319900,968,0,0,0,0,0,1,0,0,0,0,1
4,5,2019,2,2,729000,1531,0,0,0,0,0,1,0,0,0,0,1
3,5,1993,2,1,389900,1217,0,0,0,0,0,1,0,0,0,0,1
2,2,2015,2,1,379900,1313,0,0,0,0,0,0,1,0,0,0,1
1,2,1982,1,1,139900,829,1,0,0,0,0,0,0,0,0,0,1
2,3,1961,2,1,329900,1040,0,0,0,0,0,1,0,0,0,1,0
2,3,1912,1,1,349900,1284,0,0,0,0,1,0,0,0,0,0,1
4,4,1998,2,2,1675000,2379,0,0,0,0,1,0,0,0,0,0,1
4,4,2003,2,2,524900,1841,0,0,0,0,1,0,0,0,0,0,1
1,2,1979,1,1,129900,894,0,0,0,0,0,0,1,0,0,1,0
3,3,2019,2,1,589900,1793,0,0,0,0,1,0,0,0,0,0,1
3,2,2013,2,1,269900,1023,0,0,0,0,1,0,0,0,0,1,0
3,5,2014,2,1,679900,1329,0,0,0,0,0,1,0,0,0,0,1
2,2,1987,1,1,190000,980,1,0,0,0,0,0,0,0,0,1,0
3,5,1982,2,1,479900,1640,0,0,0,0,0,1,0,0,0,1,0
3,5,2003,2,1,589900,1542,0,0,0,0,0,1,0,0,0,1,0
2,3,1960,2,1,264900,1040,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,489900,1581,0,0,0,0,1,0,0,0,0,0,1
2,2,1953,1,1,139900,672,0,0,0,0,0,1,0,0,0,1,0
3,4,2021,2,1,614900,1797,0,0,0,0,1,0,0,0,0,0,1
3,4,1988,2,1,509900,1167,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,1,1,497900,1495,0,0,0,0,1,0,0,0,0,0,1
1,2,2010,2,1,184999,753,0,0,0,0,0,0,1,0,0,1,0
2,5,1959,1,2,285000,1056,0,0,0,0,0,1,0,0,0,0,1
2,3,1961,1,2,289900,1092,0,0,0,0,0,1,0,0,0,1,0
2,5,2015,1,2,159999,988,0,0,0,0,0,1,0,0,0,1,0
2,2,2013,1,1,279900,1001,1,0,0,0,0,0,0,0,0,1,0
3,3,2021,2,1,1600000,2444,1,0,0,0,0,0,0,0,0,0,1
4,5,2013,2,2,615000,1460,0,0,0,0,0,1,0,0,0,0,1
4,4,1999,2,1,575000,1629,0,0,0,0,1,0,0,0,0,1,0
4,5,2002,3,1,1269000,3300,0,0,0,0,1,0,0,0,0,1,0
2,4,1952,2,1,339900,914,0,0,0,0,0,1,0,0,0,1,0
3,3,2025,2,1,479900,1484,0,0,0,0,1,0,0,0,0,0,1
4,3,2016,2,1,424900,1274,0,0,0,0,1,0,0,0,0,1,0
3,3,2025,1,1,624900,1628,0,0,0,0,1,0,0,0,0,0,1
2,2,2010,1,1,224900,915,0,0,0,0,0,0,1,0,0,1,0
1,1,1977,1,1,99900,698,0,0,0,0,0,0,1,0,0,1,0
4,5,1981,2,1,535000,1804,0,0,0,0,1,0,0,0,0,0,1
4,3,2012,2,1,519900,1576,0,0,0,0,1,0,0,0,0,0,1
3,4,1960,1,1,699900,2052,0,0,0,0,0,1,0,0,0,1,0
2,3,1955,1,2,218900,760,0,0,0,0,0,1,0,0,0,0,1
2,4,1964,2,1,329900,1165,0,0,0,0,0,1,0,0,0,1,0
2,2,2005,1,1,254900,992,1,0,0,0,0,0,0,0,0,1,0
4,5,2013,2,3,539900,1225,0,0,0,0,0,1,0,0,0,0,1
1,2,1918,0,1,139900,583,0,0,0,0,0,1,0,0,0,0,1
4,4,2015,1,2,549000,1458,0,0,0,0,1,0,0,0,0,0,1
4,4,1966,2,1,849900,3325,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,2,1,484900,1523,0,0,0,0,1,0,0,0,0,0,1
3,3,2024,1,1,497900,1495,0,0,0,0,1,0,0,0,0,0,1
4,4,2010,1,2,334900,1572,0,0,0,0,1,0,0,0,0,1,0
1,3,1952,1,1,309900,1260,0,0,0,0,0,1,0,0,0,0,1
2,3,2017,1,1,299000,1026,0,0,0,0,1,0,0,0,0,1,0
2,3,2003,2,1,239900,1080,0,0,0,0,0,0,1,0,0,1,0
4,5,2015,2,2,519999,1150,0,0,0,0,0,1,0,0,0,0,1
1,4,1924,2,1,74950,850,0,0,0,0,0,1,0,0,0,1,0
2,4,1958,1,2,419900,1020,0,0,0,0,0,1,0,0,0,0,1
2,4,1970,1,1,375000,1058,0,0,0,0,0,1,0,0,0,0,1
1,2,1953,2,1,249000,648,0,0,0,0,0,1,0,0,0,1,0
1,2,1929,2,1,65000,660,0,0,0,0,0,1,0,0,0,1,0
2,3,1928,1,2,474000,1917,0,0,0,0,1,0,0,0,0,1,0
1,2,1967,1,1,295900,805,0,0,0,0,0,0,1,0,0,0,1
4,5,2024,2,1,949900,2241,0,0,0,0,1,0,0,0,0,1,0
2,4,1960,1,2,299900,864,0,0,0,0,0,1,0,0,0,0,1
1,3,1913,1,1,59900,720,0,0,0,0,0,1,0,0,0,1,0
2,5,1974,1,1,337900,1259,0,0,0,0,0,1,0,0,0,1,0
1,2,1976,1,1,99000,909,0,0,0,0,0,0,1,0,0,1,0
3,4,1969,1,1,499900,2088,0,0,0,0,1,0,0,0,0,0,1
2,2,2006,1,1,389900,1036,1,0,0,0,0,0,0,0,0,0,1
1,3,1927,1,1,309900,906,0,0,0,0,0,1,0,0,0,0,1
2,4,1978,2,1,229800,1007,0,0,0,0,0,0,1,0,0,1,0
1,3,1952,1,1,119000,720,0,0,0,0,0,1,0,0,0,1,0
2,3,1959,1,1,224700,768,0,0,0,0,0,1,0,0,0,1,0
2,3,1934,1,1,649900,1707,0,0,0,0,1,0,0,0,0,0,1
1,3,1983,1,1,189900,1066,1,0,0,0,0,0,0,0,0,0,1
1,2,1946,1,1,134900,700,0,0,0,0,0,1,0,0,0,1,0
4,5,2016,2,1,995500,2183,0,0,0,0,1,0,0,0,0,0,1
1,2,1982,1,2,135000,823,0,0,0,0,0,0,1,0,0,1,0
2,4,1972,2,1,265000,1408,0,0,0,0,0,1,0,0,0,1,0
4,5,1963,1,2,539900,1963,0,0,0,0,0,0,0,0,0,0,1
2,4,1931,1,1,324900,2016,0,0,0,0,1,0,0,0,0,0,1
3,3,2016,0,1,299900,1396,0,0,0,0,1,0,0,0,0,0,1
1,2,1947,1,1,125000,730,0,0,0,0,0,1,0,0,0,1,0
4,5,1965,0,2,689900,1824,0,1,0,0,0,0,0,0,0,0,1
1,2,1929,1,1,139900,1341,0,0,0,0,0,1,0,0,0,1,0
2,2,2024,0,1,199900,952,0,0,1,0,0,0,0,0,0,0,1
2,5,1952,1,2,389900,1012,0,0,0,0,0,1,0,0,0,0,1
1,2,1982,1,1,215000,852,0,0,0,0,0,0,1,0,0,0,1
1,1,1930,0,1,84900,500,0,0,0,0,0,1,0,0,0,0,1
3,3,2024,1,1,899900,2641,0,0,0,0,1,0,0,0,0,0,1
1,2,1976,1,1,99000,909,0,0,0,0,0,0,1,0,0,1,0
2,3,1928,1,1,274900,1287,0,0,0,0,0,1,0,0,0,1,0
2,2,2013,1,1,238500,912,1,0,0,0,0,0,0,0,0,1,0
1,3,1955,2,1,289900,1092,0,0,0,0,0,1,0,0,0,1,0
1,3,1949,1,1,89900,929,0,0,0,0,0,1,0,0,0,1,0
2,3,1912,1,1,439900,1320,0,0,0,0,1,0,0,0,0,0,1
1,3,1950,1,1,239900,966,0,0,0,0,0,1,0,0,0,1,0
2,2,1912,2,1,239900,1210,0,0,0,0,0,1,0,0,0,1,0
2,2,2009,1,1,384900,1324,1,0,0,0,0,0,0,0,0,1,0
4,4,2020,2,1,599900,1473,0,0,0,0,1,0,0,0,0,0,1
1,1,2013,1,1,149900,581,1,0,0,0,0,0,0,0,0,0,1
2,3,1952,2,1,295500,866,0,0,0,0,0,1,0,0,0,1,0
2,4,2010,1,2,329900,1020,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,449900,1541,0,0,0,0,1,0,0,0,0,0,1
2,4,1963,1,2,319999,1071,0,0,0,0,0,1,0,0,0,1,0
3,2,1913,2,1,415000,2058,0,0,0,0,0,0,0,0,1,1,0
3,3,2024,1,1,619900,1695,0,0,0,0,1,0,0,0,0,0,1
2,4,1972,2,1,265000,1408,0,0,0,0,0,1,0,0,0,1,0
4,5,2015,2,1,499900,1443,0,0,0,0,1,0,0,0,0,0,1
2,4,1957,2,1,274900,1066,0,0,0,0,0,1,0,0,0,1,0
3,5,1908,1,3,379900,1596,0,0,0,0,1,0,0,0,0,1,0
1,3,1924,1,1,288000,1092,0,0,0,0,1,0,0,0,0,1,0
2,4,1943,2,1,629900,1570,0,0,0,0,1,0,0,0,0,1,0
4,4,1993,2,1,699000,1967,0,0,0,0,1,0,0,0,0,0,1
3,3,1975,2,1,499800,1692,0,0,0,0,1,0,0,0,0,1,0
1,2,1942,2,1,109900,1050,0,0,0,0,0,1,0,0,0,1,0
1,2,1958,1,1,172000,783,0,0,0,0,0,1,0,0,0,1,0
4,4,2009,3,2,979900,1888,0,0,0,0,1,0,0,0,0,0,1
2,3,1955,2,2,247500,960,0,0,0,0,0,1,0,0,0,1,0
2,4,1971,2,2,282500,1196,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,2,1,499900,1523,0,0,0,0,1,0,0,0,0,0,1
3,5,1910,2,3,324900,2206,0,0,0,0,1,0,0,0,0,1,0
1,1,1953,1,1,109900,546,0,0,0,0,0,1,0,0,0,1,0
2,4,1921,2,1,134800,1153,0,0,0,0,1,0,0,0,0,1,0
3,3,2023,1,1,739900,1605,0,0,0,0,0,0,1,0,0,0,1
3,4,2024,2,1,524900,1612,0,0,0,0,1,0,0,0,0,1,0
2,3,1952,0,2,279000,636,0,0,0,0,0,1,0,0,0,0,1
2,3,1927,2,1,299900,816,0,0,0,0,0,1,0,0,0,1,0
1,3,1955,2,1,209900,960,0,0,0,0,0,1,0,0,0,1,0
2,4,1975,2,2,229900,826,0,0,0,0,0,1,0,0,0,1,0
3,4,2013,2,1,799900,1573,0,0,0,0,0,1,0,0,0,0,1
3,5,2024,2,1,669900,2213,0,0,0,0,1,0,0,0,0,1,0
3,5,1966,1,1,399900,2004,0,0,0,0,0,1,0,0,0,1,0
4,5,1981,2,1,535000,1804,0,0,0,0,1,0,0,0,0,0,1
1,3,1912,0,1,234900,1055,0,0,0,0,0,1,0,0,0,0,1
3,4,2015,2,1,479900,1231,0,0,0,0,0,1,0,0,0,0,1
1,3,1963,2,1,269900,1040,0,0,0,0,0,1,0,0,0,1,0
2,3,2000,2,1,609000,1922,0,0,0,0,0,1,0,0,0,0,1
1,2,2012,1,1,249900,1001,0,0,0,0,0,0,1,0,0,0,1
4,5,1982,1,2,499900,2272,0,0,0,0,1,0,0,0,0,0,1
3,5,1953,2,1,670000,2072,0,0,0,0,1,0,0,0,0,1,0
1,2,1945,2,1,79000,672,0,0,0,0,0,1,0,0,0,1,0
3,3,2024,3,1,659900,1874,0,0,0,0,1,0,0,0,0,0,1
2,4,1967,1,1,368888,1066,0,0,0,0,0,0,1,0,0,0,1
2,4,1956,2,1,429000,1084,0,0,0,0,0,1,0,0,0,0,1
4,4,2013,2,1,829900,1928,0,0,0,0,1,0,0,0,0,0,1
4,5,2015,3,1,2490000,2825,0,0,0,0,1,0,0,0,0,0,1
2,2,2000,1,1,299900,1270,1,0,0,0,0,0,0,0,0,1,0
2,3,1951,1,1,239999,912,0,0,0,0,0,1,0,0,0,1,0
1,2,1979,0,1,169900,702,1,0,0,0,0,0,0,0,0,0,1
1,3,1927,1,1,179000,1161,0,0,0,0,0,1,0,0,0,1,0
3,5,2013,2,1,474900,1008,0,0,0,0,0,1,0,0,0,0,1
2,3,1915,1,1,329900,921,0,0,0,0,1,0,0,0,0,0,1
3,3,1950,1,1,574900,2067,0,0,0,0,1,0,0,0,0,1,0
4,4,2011,2,1,499900,1490,0,0,0,0,1,0,0,0,0,1,0
2,4,1973,2,1,299900,1040,0,0,0,0,0,1,0,0,0,1,0
1,2,1952,2,1,164900,720,0,0,0,0,0,1,0,0,0,1,0
4,5,2015,2,2,689900,1490,0,0,0,0,1,0,0,0,0,0,1
4,4,2016,1,2,569900,1530,0,0,0,0,1,0,0,0,0,0,1
2,4,1977,1,1,339800,1039,0,0,0,0,0,1,0,0,0,0,1
2,2,1912,2,1,199900,1312,0,0,0,0,1,0,0,0,0,1,0
3,3,2024,1,1,384900,1340,0,0,0,0,1,0,0,0,0,1,0
2,3,1956,1,1,197700,677,0,0,0,0,0,1,0,0,0,1,0
3,4,1995,3,2,1080000,1979,0,0,0,0,0,1,0,0,0,1,0
